period,sku_id,category_id,brand,lifetime_days,qty_total,orders_qty,abc,total_abc_numeric,avg_discount_perc_by_goods,max_discount_perc_by_goods,,avg_goods_price_by_goods,revenue,last_goods_sell_status,oos__by_goods,war,covid,year,sin_quarter,cos_quarter,sin_month,cos_month,sin_week,cos_week,data_status
1/8/2024,44255064283,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,44255064283,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/22/2024,44255064283,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,44255064557,672241,271948542,-179,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/15/2024,44255064557,672241,271948542,-193,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/8/2024,44255064557,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,44255064557,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/22/2024,44255064557,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,44255064844,672241,271948542,-179,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",unsold
1/15/2024,44255064844,672241,271948542,-193,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",unsold
1/8/2024,44255064844,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",unsold
1/1/2024,44255064844,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,unsold
1/22/2024,44255064844,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",unsold
1/29/2024,44255065129,672241,271948542,-179,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/15/2024,44255065129,672241,271948542,-193,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/8/2024,44255065129,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,44255065129,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/22/2024,44255065129,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,44255065493,672241,271948542,-179,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/15/2024,44255065493,672241,271948542,-193,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/8/2024,44255065493,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,44255065493,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/22/2024,44255065493,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,44255065774,672241,271948542,-179,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",unsold
1/15/2024,44255065774,672241,271948542,-193,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",unsold
1/8/2024,44255065774,672241,271948542,-200,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",unsold
1/1/2024,44255065774,672241,271948542,-207,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,unsold
1/22/2024,44255065774,672241,271948542,-186,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",unsold
10/30/2023,48609636473,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48609745445,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",novelty
10/30/2023,48609798496,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48609967412,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48609984414,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,4861004995,672241,370793386,-484,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,4867304145,672241,432414279,-486,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48788920432,672241,328272246,-490,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48789681494,672241,328272246,-490,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
10/30/2023,48789690935,672241,328272246,-490,0,0,,,,,,0,0,,0,1,0,2023,0,1,"-0,866","0,5","-0,823","0,5681",unsold
6/2/2025,20377431146,672241,444982659,1879,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,20377431146,672241,444982659,1886,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,20377431146,672241,444982659,1893,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
5/19/2025,45386581155,672241,834446616,217,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/26/2025,45386581155,672241,834446616,224,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
6/2/2025,24738070995,672241,313270388,1726,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,24738070995,672241,313270388,1733,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/2/2025,37342256451,672241,537990595,791,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",ok
6/9/2025,37342256451,672241,537990595,798,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",ok
6/16/2025,37342256451,672241,537990595,805,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",ok
5/5/2025,45995668920,672241,742865271,174,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,823","-0,5681",inconsistent
5/12/2025,45995668920,672241,742865271,181,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/19/2025,45995668920,672241,742865271,188,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/26/2025,45995668920,672241,742865271,195,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
5/19/2025,46142524974,672241,834446616,181,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",unsold
5/26/2025,46142524974,672241,834446616,188,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",unsold
6/2/2025,25223257610,672241,617591237,1707,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,25223257610,672241,617591237,1714,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/9/2025,25671218642,672241,968502710,1693,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",ok
6/16/2025,25671218642,672241,968502710,1700,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",ok
5/5/2025,46310280482,672241,747920273,161,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,823","-0,5681",inconsistent
5/12/2025,46310280482,672241,747920273,168,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/19/2025,46310280482,672241,747920273,175,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/26/2025,46310280482,672241,747920273,182,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
5/5/2025,46310291987,672241,747920273,161,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,823","-0,5681",inconsistent
5/12/2025,46310291987,672241,747920273,168,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/19/2025,46310291987,672241,747920273,175,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/26/2025,46310291987,672241,747920273,182,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
5/5/2025,46365131910,672241,455317171,159,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,823","-0,5681",inconsistent
5/12/2025,46365131910,672241,455317171,166,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,7485","-0,6631",inconsistent
5/19/2025,46365131910,672241,455317171,173,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,6631","-0,7485",inconsistent
5/26/2025,46365131910,672241,455317171,180,0,0,,,,,,0,0,,,1,0,2025,0,-1,"0,5","-0,866","0,5681","-0,823",inconsistent
6/2/2025,38280841811,672241,198559823,725,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38280841811,672241,198559823,732,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/2/2025,38281454130,672241,198559823,725,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38281454130,672241,198559823,732,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38281454130,672241,198559823,739,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38282283940,672241,198559823,725,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38282283940,672241,198559823,732,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38282283940,672241,198559823,739,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38354014830,672241,455317171,719,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",ok
6/9/2025,38354014830,672241,455317171,726,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",ok
6/16/2025,38354014830,672241,455317171,733,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",ok
6/2/2025,38676704412,672241,773497904,696,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38676704412,672241,773497904,703,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/2/2025,38676944496,672241,773497904,696,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",ok
6/9/2025,38676944496,672241,773497904,703,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",ok
6/16/2025,38676944496,672241,773497904,710,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",ok
6/9/2025,38677320037,672241,773497904,703,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38677320037,672241,773497904,710,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38677465824,672241,773497904,696,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38677465824,672241,773497904,703,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38801183774,672241,271948542,700,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38801689265,672241,271948542,686,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38801689265,672241,271948542,693,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38801689265,672241,271948542,700,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/9/2025,38802044766,672241,271948542,693,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38802044766,672241,271948542,700,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38834652679,672241,968502710,684,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38834652679,672241,968502710,691,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/9/2025,27095804199,672241,271765659,1626,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,27095804199,672241,271765659,1633,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,27095809660,672241,271765659,1619,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,27095809660,672241,271765659,1626,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/9/2025,27095813697,672241,271765659,1626,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,27095813697,672241,271765659,1633,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
1/29/2024,47035595969,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",novelty
1/8/2024,47035595969,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",novelty
1/1/2024,47035595969,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,novelty
1/15/2024,47035595969,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",novelty
1/22/2024,47035595969,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",novelty
1/29/2024,47035596434,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",novelty
1/8/2024,47035596434,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",novelty
1/1/2024,47035596434,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,novelty
1/15/2024,47035596434,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",novelty
1/22/2024,47035596434,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",novelty
1/29/2024,47035596938,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/8/2024,47035596938,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035596938,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035596938,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035596938,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,47035597416,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/8/2024,47035597416,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035597416,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035597416,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035597416,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/8/2024,47035597915,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035597915,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035597915,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035597915,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,47035597915,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/29/2024,47035598475,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",novelty
1/8/2024,47035598475,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",novelty
1/1/2024,47035598475,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,novelty
1/15/2024,47035598475,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",novelty
1/22/2024,47035598475,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",novelty
1/29/2024,47035598960,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",novelty
1/8/2024,47035598960,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",novelty
1/1/2024,47035598960,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,novelty
1/15/2024,47035598960,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",novelty
1/22/2024,47035598960,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",novelty
1/29/2024,47035599495,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",novelty
1/8/2024,47035599495,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",novelty
1/1/2024,47035599495,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,novelty
1/15/2024,47035599495,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",novelty
1/22/2024,47035599495,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",novelty
1/29/2024,47035599949,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/8/2024,47035599949,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035599949,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035599949,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035599949,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,47035600918,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/8/2024,47035600918,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035600918,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035600918,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035600918,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/8/2024,47035601421,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035601421,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035601421,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035601421,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,47035601421,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/29/2024,47035601997,672241,477244491,-337,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
1/8/2024,47035601997,672241,477244491,-358,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,47035601997,672241,477244491,-365,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,47035601997,672241,477244491,-351,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,47035601997,672241,477244491,-344,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,47059508492,672241,370793386,-339,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",unsold
1/8/2024,47059508492,672241,370793386,-360,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",unsold
1/1/2024,47059508492,672241,370793386,-367,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,unsold
1/15/2024,47059508492,672241,370793386,-353,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",unsold
1/22/2024,47059508492,672241,370793386,-346,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",unsold
1/8/2024,4709870548,672241,968502710,-364,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,1205","0,9927",inconsistent
1/1/2024,4709870548,672241,968502710,-371,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866",0,1,inconsistent
1/15/2024,4709870548,672241,968502710,-357,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,2393","0,9709",inconsistent
1/22/2024,4709870548,672241,968502710,-350,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,3546","0,935",inconsistent
1/29/2024,4709870548,672241,968502710,-343,0,0,,,,,,0,0,,0,1,0,2024,1,0,"0,5","0,866","0,4647","0,8855",inconsistent
6/2/2025,28809187395,672241,271765659,1525,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,28809187395,672241,271765659,1532,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,28809187395,672241,271765659,1539,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/9/2025,28809472364,672241,271765659,1532,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,28809472364,672241,271765659,1539,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,28809490329,672241,271765659,1525,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,28809490329,672241,271765659,1532,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,28809490329,672241,271765659,1539,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38854484797,672241,617591237,682,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38854484797,672241,617591237,689,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38854484797,672241,617591237,696,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/2/2025,38854871121,672241,617591237,682,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38854871121,672241,617591237,689,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/2/2025,38874052232,672241,630991324,679,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,4647","-0,8855",inconsistent
6/9/2025,38874052232,672241,630991324,686,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,38874052232,672241,630991324,693,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/9/2025,39233458243,672241,968502710,662,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,3546","-0,935",inconsistent
6/16/2025,39233458243,672241,968502710,669,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
6/16/2025,39234021695,672241,968502710,669,0,0,,,,,,0,0,,,1,0,2025,0,-1,0,-1,"0,2393","-0,9709",inconsistent
